id,systemCode,name,chamber,type,activityName,activityDate
hr1707,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-22 16:03:05+00:00
hr1708,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-22 16:04:30+00:00
hr1708,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-22 16:04:25+00:00
hr1708,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-22 16:04:20+00:00
hr1708,hsha00,Committee on House Administration,House,Standing,Referred to,2023-03-22 16:04:15+00:00
hr1708,hsba00,Financial Services Committee,House,Standing,Referred to,2023-03-22 16:04:10+00:00
hr1709,hsju00,Judiciary Committee,House,Standing,Markup by,2024-01-18 21:44:06+00:00
hr1709,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-22 16:00:50+00:00
hr171,hsju00,Judiciary Committee,House,Standing,Referred to,2023-01-09 22:14:40+00:00
hr1710,hsba00,Financial Services Committee,House,Standing,Referred to,2023-03-22 16:05:35+00:00
hr1710,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-03-22 16:05:30+00:00
hr1710,hsif00,Energy and Commerce Committee,House,Standing,Referred to,2023-03-22 16:05:25+00:00
hr1713,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-12-05 18:27:51+00:00
hr1713,hssy00,"Science, Space, and Technology Committee",House,Standing,Reported by,2023-05-22 17:04:41+00:00
hr1713,hssy00,"Science, Space, and Technology Committee",House,Standing,Markup by,2023-03-29 17:59:48+00:00
hr1713,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-03-22 16:02:40+00:00
hr1714,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-03-22 16:04:35+00:00
hr1715,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-05-10 16:50:14+00:00
hr1715,hssy00,"Science, Space, and Technology Committee",House,Standing,Reported by,2023-05-05 15:59:01+00:00
hr1715,hssy00,"Science, Space, and Technology Committee",House,Standing,Markup by,2023-03-29 18:02:19+00:00
hr1715,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-03-22 16:03:40+00:00
hr1717,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-22 16:05:00+00:00
hr1718,hsas00,Armed Services Committee,House,Standing,Referred to,2023-03-22 16:06:50+00:00
hr1719,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-22 16:04:00+00:00
hr1723,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-03-22 16:06:05+00:00
hr1724,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-22 16:05:20+00:00
hr1724,hsas00,Armed Services Committee,House,Standing,Referred to,2023-03-22 16:05:15+00:00
hr1724,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-03-22 16:05:10+00:00
hr1725,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-22 16:05:50+00:00
hr1728,hsas00,Armed Services Committee,House,Standing,Referred to,2023-03-22 16:04:40+00:00
hr1729,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-22 16:00:40+00:00
hr1729,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-03-22 16:00:35+00:00
hr1729,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-22 16:00:25+00:00
hr173,hsju00,Judiciary Committee,House,Standing,Referred to,2023-01-09 22:11:20+00:00
hr173,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-09 22:11:15+00:00
hr1730,hssm00,Small Business Committee,House,Standing,Reported by,2023-06-05 22:32:46+00:00
hr1730,hssm00,Small Business Committee,House,Standing,Markup by,2023-05-23 14:33:04+00:00
hr1730,hssm00,Small Business Committee,House,Standing,Referred to,2023-03-22 16:03:15+00:00
hr1731,hsbu00,Budget Committee,House,Standing,Referred to,2023-03-22 16:02:25+00:00
hr1731,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-22 16:02:20+00:00
hr1732,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-22 16:03:35+00:00
hr1733,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-23 14:02:20+00:00
hr1734,hssy00,"Science, Space, and Technology Committee",House,Standing,Reported by,2023-05-05 16:09:32+00:00
hr1734,hssy00,"Science, Space, and Technology Committee",House,Standing,Markup by,2023-03-29 18:05:18+00:00
hr1734,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-03-23 14:02:25+00:00
hr1735,hssy00,"Science, Space, and Technology Committee",House,Standing,Reported by,2023-05-16 15:44:44+00:00
hr1735,hssy00,"Science, Space, and Technology Committee",House,Standing,Markup by,2023-03-29 18:06:26+00:00
hr1735,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-03-23 14:00:20+00:00
hr1736,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-03-23 14:05:15+00:00
hr1739,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-23 14:04:50+00:00
hr174,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-01-09 22:21:20+00:00
hr1741,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-23 14:01:30+00:00
hr1742,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-23 14:01:15+00:00
hr1743,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-23 14:04:40+00:00
hr1744,hssm00,Small Business Committee,House,Standing,Referred to,2023-03-23 14:02:10+00:00
hr1745,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-23 14:02:35+00:00
hr1746,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-23 14:02:45+00:00
hr1747,hsba00,Financial Services Committee,House,Standing,Reported by,2024-05-06 23:16:34+00:00
hr1747,hsba00,Financial Services Committee,House,Standing,Markup by,2023-07-26 20:04:00+00:00
hr1747,hsba00,Financial Services Committee,House,Standing,Referred to,2023-03-23 14:00:25+00:00
hr1748,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-03-23 14:01:20+00:00
hr1749,hsba00,Financial Services Committee,House,Standing,Referred to,2023-03-23 14:05:10+00:00
hr1749,hssm00,Small Business Committee,House,Standing,Referred to,2023-03-23 14:05:05+00:00
hr1749,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-23 14:05:00+00:00
hr175,hsju00,Judiciary Committee,House,Standing,Referred to,2023-01-09 22:10:40+00:00
hr1751,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-23 14:04:10+00:00
hr1752,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2024-03-12 17:28:01+00:00
hr1752,hsbu00,Budget Committee,House,Standing,Discharged from,2023-09-28 16:48:33+00:00
hr1752,hsbu00,Budget Committee,House,Standing,Referred to,2023-03-23 14:03:40+00:00
hr1752,hsba00,Financial Services Committee,House,Standing,Discharged from,2023-09-28 16:48:24+00:00
hr1752,hsba00,Financial Services Committee,House,Standing,Referred to,2023-03-23 14:03:35+00:00
hr1753,hsas00,Armed Services Committee,House,Standing,Referred to,2023-03-23 14:03:00+00:00
hr1754,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-23 14:00:15+00:00
hr1755,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-23 14:00:45+00:00
hr1757,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-03-23 14:03:50+00:00
hr1758,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-23 14:01:40+00:00
hr176,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-09 22:14:25+00:00
hr1760,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-23 14:05:25+00:00
hr1764,hsas00,Armed Services Committee,House,Standing,Referred to,2023-03-23 14:04:30+00:00
hr1767,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2024-05-01 16:37:01+00:00
hr1769,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-23 14:04:35+00:00
hr177,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-09 22:01:00+00:00
hr1770,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-03-23 14:04:05+00:00
hr1771,hsju00,Judiciary Committee,House,Standing,Referred to,2023-03-23 14:03:20+00:00
hr1773,hsba00,Financial Services Committee,House,Standing,Referred to,2023-03-23 14:01:25+00:00
hr1775,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-03-24 13:01:00+00:00
